CDFWBlockID,Month,Year,Season,TotalPounds,TotalValue,MeanPrice
719,2,2013,2012-13,6285.8,141411.71,21.56536232
720,2,2013,2012-13,1336.5,29380.15,20.25862069
738,2,2013,2012-13,523.1,11165.775,19.59375
756,2,2013,2012-13,1138.2,19671.675,19.64642857
757,2,2013,2012-13,657.6,15056.55,22.75
762,2,2013,2012-13,928.8,20145.85,21.82142857
801,2,2013,2012-13,837.9,19044.725,22.875
807,2,2013,2012-13,230.6,5092,19.6
813,2,2013,2012-13,1404.44,31286.175,20.33333333
814,2,2013,2012-13,1117,25953.675,17.51923077
821,2,2013,2012-13,582.7,13402.1,23
842,2,2013,2012-13,1335.55,29633.3,22.26086957
850,2,2013,2012-13,3019.78,66689.59,20.07142857
860,2,2013,2012-13,5114.69,112764.705,21.36713287
897,2,2013,2012-13,1289.52,28964.47,22.7
653,3,2013,2012-13,279.6,6215.05,19.4375
654,3,2013,2012-13,355.52,8103.66,22.66666667
665,3,2013,2012-13,939,21326.55,20.7
688,3,2013,2012-13,2255.2,52096.7,19.76923077
689,3,2013,2012-13,4158.5,91822.2,21.30769231
708,3,2013,2012-13,3169.6,69630.8,18.51612903
719,3,2013,2012-13,2256.1,47531.9,19.5106383
720,3,2013,2012-13,350.9,6977,19.55555556
757,3,2013,2012-13,196.7,4229.175,17.4375
762,3,2013,2012-13,196.25,4016.9,17.75
801,3,2013,2012-13,1158.7,26650.1,23
807,3,2013,2012-13,137.9,2987.65,21.7
813,3,2013,2012-13,438,10209,18.8
821,3,2013,2012-13,246,5465.1,22.4
822,3,2013,2012-13,154.1,3544.3,23
842,3,2013,2012-13,945.28,19005,19.21428571
850,3,2013,2012-13,3167.56,65133.04,19.30769231
860,3,2013,2012-13,1949.11,40398.57,19.91525424
897,3,2013,2012-13,774.56,16364.885,20.6875
652,10,2013,2013-14,4909.7,74323.7,12.72580645
653,10,2013,2013-14,11410.8,173060.425,13.56907895
654,10,2013,2013-14,9811.8,144849.825,12.96875
655,10,2013,2013-14,6899.5,104678.6,12.84090909
664,10,2013,2013-14,1014.9,15810.65,12.75
665,10,2013,2013-14,6175.4,93971.71,12.33655172
680,10,2013,2013-14,9483.6,144848.225,14.89473684
681,10,2013,2013-14,6034.3,93287.725,14.69166667
683,10,2013,2013-14,1803.4,28562.8,15.42857143
684,10,2013,2013-14,4070.1,63668.55,15.11904762
685,10,2013,2013-14,2497.7,36252.95,12.78125
688,10,2013,2013-14,4677.2,70328.375,12.1125
689,10,2013,2013-14,3096,44314.35,10.63333333
708,10,2013,2013-14,16950.95,253472,12.01648352
709,10,2013,2013-14,1069.1,15218.025,9.541666667
711,10,2013,2013-14,4559,67754.75,12.325
719,10,2013,2013-14,14252.9,210691.76,13.33851852
720,10,2013,2013-14,5195.65,77606.2,14.41666667
738,10,2013,2013-14,7681.1,119866.5,13.82638889
756,10,2013,2013-14,9496.7,144651.5,14.82327586
757,10,2013,2013-14,9889.5,154850.1,14.06071429
761,10,2013,2013-14,5916.3,86282.75,14.30357143
762,10,2013,2013-14,4319.95,61949.65,14.41666667
801,10,2013,2013-14,2197.46,31503.41,13.35294118
807,10,2013,2013-14,2831.92,40704.955,14.01666667
821,10,2013,2013-14,5131.16,85372.44,14.84615385
822,10,2013,2013-14,3304.7,49359.9,14.83333333
842,10,2013,2013-14,3299.43,51134.76,14.33333333
849,10,2013,2013-14,5767.9,81963.45,13.4375
850,10,2013,2013-14,30376.15,445507.13,12.68
860,10,2013,2013-14,63897.72,948379.635,14.37373984
867,10,2013,2013-14,5758.6,78496.4,13.78571429
652,11,2013,2013-14,3598.9,67804.25,16.75714286
653,11,2013,2013-14,3557.55,64767.4,16.90972222
654,11,2013,2013-14,3534.6,64951.575,16.70982143
655,11,2013,2013-14,1898.2,34226.9,18.10416667
665,11,2013,2013-14,5554.1,107330.2,19.35897436
680,11,2013,2013-14,3294.1,62408.9,19
681,11,2013,2013-14,2828.3,54049.6,19.28409091
683,11,2013,2013-14,1143.5,21942,17.88461538
684,11,2013,2013-14,5070.2,93215.7,16.806
685,11,2013,2013-14,3680.69,68151.2,15.6
688,11,2013,2013-14,2460.7,46528.325,16.375
689,11,2013,2013-14,4850.73,87103.9,12.671875
708,11,2013,2013-14,9224.64,171337.76,17.15254237
710,11,2013,2013-14,704.8,12732.2,14
711,11,2013,2013-14,3011.5,54629.3,17.19642857
719,11,2013,2013-14,9216.6,170866.01,17.34121212
720,11,2013,2013-14,3482.3,64014.725,17.15909091
738,11,2013,2013-14,2290.3,42618.95,18.55
756,11,2013,2013-14,6255.01,112095.7775,17.37045455
757,11,2013,2013-14,5541.78,104477.62,18.28125
761,11,2013,2013-14,6059.1,106250.775,16.98076923
801,11,2013,2013-14,2991.2,55703.15,16.92647059
807,11,2013,2013-14,3335.8,61133.925,17.86956522
813,11,2013,2013-14,3788.9,73774.075,15.02941176
821,11,2013,2013-14,1168.82,22075.15,18.79583333
822,11,2013,2013-14,2407.7,44074.3,17.03125
842,11,2013,2013-14,1632.9,29098.15,16.04411765
849,11,2013,2013-14,1508.5,27600.5,18.5
850,11,2013,2013-14,21164.1,396516.75,17.25625
860,11,2013,2013-14,32567.26,587864.945,17.58114919
867,11,2013,2013-14,2882.5,52344.5,18.3
652,12,2013,2013-14,1717.34,33440.38,15.56818182
653,12,2013,2013-14,1450.5,29311.1,20.2
654,12,2013,2013-14,3861.65,75839.2,17.61403509
655,12,2013,2013-14,1423.1,27757.1,18.83333333
665,12,2013,2013-14,4819.3,96509,19.58571429
680,12,2013,2013-14,2411.65,48893,20.03571429
681,12,2013,2013-14,1880.9,37547.15,17.11842105
683,12,2013,2013-14,972.8,19438.75,20.10416667
684,12,2013,2013-14,3015.2,60521.45,20.02083333
685,12,2013,2013-14,5547.03,109694.45,15.55555556
688,12,2013,2013-14,2926.4,58958.2,14.75
689,12,2013,2013-14,3054.36,60550,17.14285714
708,12,2013,2013-14,3975.6,79233.4,17.23571429
712,12,2013,2013-14,1308,26184.1,20.16666667
719,12,2013,2013-14,16246.04,323735.97,18.46737226
720,12,2013,2013-14,2699.1,51734.575,18.61458333
738,12,2013,2013-14,1333.3,26493.775,19.80882353
739,12,2013,2013-14,573.2,11250.8,19.4
756,12,2013,2013-14,5457.58,99875.811,16.78897959
757,12,2013,2013-14,2557.45,49929.9625,17.66447368
762,12,2013,2013-14,1512.3,29393.425,17.41666667
801,12,2013,2013-14,2815.84,55182.515,19.175
807,12,2013,2013-14,1020.65,20638.525,19.575
813,12,2013,2013-14,4799.1,95454.195,14.54166667
821,12,2013,2013-14,757.83,14860.9175,19.5
822,12,2013,2013-14,1113.1,20972.95,18.7
842,12,2013,2013-14,997.7,19053.36,18.30454545
849,12,2013,2013-14,2972.2,55244.3,16.28571429
850,12,2013,2013-14,7239.52,142456.291,18.80047619
860,12,2013,2013-14,24510.31,607741.8525,18.14436451
877,12,2013,2013-14,962.97,17250.86,17.25
653,1,2014,2013-14,1324.2,27821.35,21.21428571
654,1,2014,2013-14,4158.2,88234.6,20.69
665,1,2014,2013-14,2925.3,63754.5,21.32258065
680,1,2014,2013-14,4940.6,111228.7,21.72727273
681,1,2014,2013-14,2552.8,55266.05,20.89130435
683,1,2014,2013-14,164.8,3575.2,21.7
684,1,2014,2013-14,2203.7,48382.75,19.70833333
685,1,2014,2013-14,4723.59,99613.35,16.67741935
688,1,2014,2013-14,3919.8,83790.2,17.325
689,1,2014,2013-14,4204.15,88891.45,16.76086957
708,1,2014,2013-14,3651.6,76684.2,20.5
719,1,2014,2013-14,12402.75,267563.795,19.9835
720,1,2014,2013-14,4106.2,85958.975,20.71875
738,1,2014,2013-14,619,13640.525,21.29166667
756,1,2014,2013-14,3562.95,75031.7,20.24404762
757,1,2014,2013-14,1890.75,41811.3125,21.63461538
762,1,2014,2013-14,931.95,19914.75,21.33333333
765,1,2014,2013-14,2278.15,47723.1,18.72222222
801,1,2014,2013-14,2444.22,52378.8025,21.68913043
807,1,2014,2013-14,755.31,16386.8,20.60416667
813,1,2014,2013-14,3330.8,72325.22,17.72727273
842,1,2014,2013-14,769.6,16835.15,21.71428571
849,1,2014,2013-14,2421.9,49931.85,20.72222222
850,1,2014,2013-14,4820.72,102506.845,20.18055556
860,1,2014,2013-14,12948.14,271039.565,20.33253425
877,1,2014,2013-14,475.3,10459.6,21.83333333
652,2,2014,2013-14,652.6,15423.8,21.27272727
654,2,2014,2013-14,2273.7,51858.75,22.80487805
665,2,2014,2013-14,1844.65,43174.65,22.37037037
680,2,2014,2013-14,1564.35,35895.15,20.66666667
681,2,2014,2013-14,3093.4,73056.2,21.86842105
683,2,2014,2013-14,150,3562,24.33333333
684,2,2014,2013-14,1652.9,38623.8,23.46428571
685,2,2014,2013-14,1070.76,24142.725,19.46875
688,2,2014,2013-14,2543.4,58661.89,18.29285714
689,2,2014,2013-14,4142.35,94176.35,18.21052632
708,2,2014,2013-14,1277.07,28811.62,21.69047619
709,2,2014,2013-14,991.43,22288.07,22.7
711,2,2014,2013-14,901.5,20620.5,22.875
719,2,2014,2013-14,6147.9,138779.025,21.98780488
720,2,2014,2013-14,868.25,18495.15,21.27083333
738,2,2014,2013-14,700,15830.7,22.18181818
756,2,2014,2013-14,1985.9,42572.324,19.955
757,2,2014,2013-14,699,15990.075,22.38461538
765,2,2014,2013-14,1233.3,28589.55,20.375
801,2,2014,2013-14,2336.65,54753.8,21.67857143
807,2,2014,2013-14,739.94,16751.0075,20.71666667
813,2,2014,2013-14,1464.34,34733.34,19.83333333
842,2,2014,2013-14,389.6,9000.1,23.125
850,2,2014,2013-14,1769.55,41731.9,23.66666667
860,2,2014,2013-14,4419.58,100421.39,21.73985294
867,2,2014,2013-14,1445.9,32437.05,21.3125
653,3,2014,2013-14,432.1,10576.25,24.5
654,3,2014,2013-14,1206.3,28951.2,24
665,3,2014,2013-14,926.3,22538.4,24.26470588
680,3,2014,2013-14,2441.3,61613.15,24.14285714
684,3,2014,2013-14,1094.45,26444.775,21
685,3,2014,2013-14,1095.7,25516.8,19.6875
688,3,2014,2013-14,2430.1,58088.65,19.68181818
689,3,2014,2013-14,4058.2,95924.6,19.42307692
708,3,2014,2013-14,1465.52,34767.205,22.92105263
711,3,2014,2013-14,896,21024,18
719,3,2014,2013-14,9183.95,220757.055,22.3658209
720,3,2014,2013-14,483,10701,19.875
738,3,2014,2013-14,958.75,22679.8,23.5
756,3,2014,2013-14,555.4,11133.45,19.125
801,3,2014,2013-14,1039.67,24737.9317,21.621
807,3,2014,2013-14,483.25,11644.45,23.57142857
813,3,2014,2013-14,915.4,21857.3,19.57142857
842,3,2014,2013-14,370.4,7964.25,14.5
850,3,2014,2013-14,2447.47,58806.68,23.9375
860,3,2014,2013-14,2238.65,54123.67,22.68548387
897,3,2014,2013-14,551.13,13397.325,24.1
652,10,2014,2014-15,5820.08,96070.38,15.18243243
653,10,2014,2014-15,15528.85,252955.95,14.51453488
654,10,2014,2014-15,21185.46,355211.675,15.56
655,10,2014,2014-15,10143.25,168833.35,12.9
665,10,2014,2014-15,15313.8,251708.5,16.53645833
680,10,2014,2014-15,17193,288461.5,16.58333333
681,10,2014,2014-15,4984.35,85035,16.89090909
683,10,2014,2014-15,2082.4,36270.95,17.45454545
684,10,2014,2014-15,5986,100233.275,14.82291667
685,10,2014,2014-15,10553.91,180115.3625,12.91666667
688,10,2014,2014-15,5656.5,94963.3,13.39130435
689,10,2014,2014-15,4703.5,76912.5,13.16666667
708,10,2014,2014-15,19341.5,318777.975,13.17268041
709,10,2014,2014-15,1731.1,27408.6,11.85714286
710,10,2014,2014-15,2536.1,40812.2,10.54545455
711,10,2014,2014-15,4607.6,75763.1,11.23809524
719,10,2014,2014-15,19399.45,319332.81,15.34484615
720,10,2014,2014-15,8940.5,148174.6,15.62777778
738,10,2014,2014-15,9368.6,154934.475,15.74038462
756,10,2014,2014-15,14326.38,232411.405,16.26515152
757,10,2014,2014-15,21876.98,364836,16.01699029
761,10,2014,2014-15,4010.15,66206.8,17
762,10,2014,2014-15,6719.4,109413.575,14.43103448
801,10,2014,2014-15,7571.1,123939.765,15.13043478
807,10,2014,2014-15,4652.1,75868.325,16.640625
821,10,2014,2014-15,6573.32,105939.715,16.16666667
822,10,2014,2014-15,3920.26,65671.18,16
842,10,2014,2014-15,5770.11,93372.46,15.72727273
850,10,2014,2014-15,17544.93,283177.863,14.398
860,10,2014,2014-15,95116.59,1513994.17,15.29034853
867,10,2014,2014-15,4035,58153.5,14.33333333
652,11,2014,2014-15,1933.78,37754.68,17.52631579
653,11,2014,2014-15,3066.6,59496.35,17.75
654,11,2014,2014-15,5817.13,113460.45,17.78873239
655,11,2014,2014-15,2086.75,41370.35,15.27777778
664,11,2014,2014-15,1133.4,22054.35,19.45
665,11,2014,2014-15,6087.3,119408.7,19.203125
680,11,2014,2014-15,5670.58,109629.9925,19.36458333
683,11,2014,2014-15,381,7602.5,19.83333333
684,11,2014,2014-15,4367.2,85736.7,19.53571429
685,11,2014,2014-15,8498.65,169699.025,16.63888889
687,11,2014,2014-15,2431.2,48016.45,14.36363636
688,11,2014,2014-15,6133.9,121067.15,13.84482759
689,11,2014,2014-15,3754.2,73071.9,13.86956522
708,11,2014,2014-15,9174.22,177441.55,17.84821429
711,11,2014,2014-15,335.45,6586.275,19.5
719,11,2014,2014-15,7558.09,143836.805,17.70598131
720,11,2014,2014-15,5816.3,112299.425,18.45535714
738,11,2014,2014-15,1537,29224.375,19.10294118
739,11,2014,2014-15,458.2,8297,18.25
756,11,2014,2014-15,3702.35,66232.175,18.00581395
757,11,2014,2014-15,5992.55,116196.4625,18.52380952
761,11,2014,2014-15,1087.2,19776.9,18.2
762,11,2014,2014-15,2239.97,43126.92,15.29166667
801,11,2014,2014-15,2945.99,55697.57,18.8125
807,11,2014,2014-15,1985.5,37814.3,17.86666667
813,11,2014,2014-15,2831.4,56218.35,11.11111111
842,11,2014,2014-15,2540.4,46619.05,17.75
850,11,2014,2014-15,9255.2,177943.1775,17.95454545
860,11,2014,2014-15,32266.84,586100.6575,17.57889344
869,11,2014,2014-15,56.3,1025.35,18.33333333
652,12,2014,2014-15,615.94,12905.09,14.9
653,12,2014,2014-15,2807.9,63996.4,21.83333333
654,12,2014,2014-15,9115.42,205450.2,19.52536232
665,12,2014,2014-15,4642.05,105599.015,20.82942857
680,12,2014,2014-15,6288.96,145003.545,21.85714286
683,12,2014,2014-15,441.9,10355.8,23.14285714
684,12,2014,2014-15,5360.85,125417.475,19.98214286
685,12,2014,2014-15,8577.95,193113.1,17.96875
686,12,2014,2014-15,1374.55,32844.275,17.875
687,12,2014,2014-15,3115.2,62941,12.54545455
688,12,2014,2014-15,12113.15,272626.4,13.6744186
689,12,2014,2014-15,5043.2,111669.4,14.35
708,12,2014,2014-15,7608.56,173137.2,18.77083333
710,12,2014,2014-15,3218.2,71035.9,22.125
719,12,2014,2014-15,12917.04,287574.365,21.07482456
720,12,2014,2014-15,5832.5,127084.6,21.27941176
738,12,2014,2014-15,3151.45,72332.4,22.475
739,12,2014,2014-15,510.1,11090.95,21.58333333
756,12,2014,2014-15,1803.9,37311.3,18.56944444
757,12,2014,2014-15,4886.98,109244.07,19.28571429
762,12,2014,2014-15,2178.5,46399.9,18.11764706
801,12,2014,2014-15,2403.65,52616.045,19.01666667
807,12,2014,2014-15,957,20798.65,20.77777778
813,12,2014,2014-15,4196.1,94181.6,16.66666667
821,12,2014,2014-15,575.6,12838.98,22
842,12,2014,2014-15,1297.3,25602.2,19.92857143
850,12,2014,2014-15,7461.24,166370.66,20.30952381
860,12,2014,2014-15,16289.42,343657.4275,19.96166134
867,12,2014,2014-15,1959.1,41804.45,18.42857143
653,1,2015,2014-15,963.1,23336.45,24.45454545
654,1,2015,2014-15,4798.6,114684.375,21.61666667
664,1,2015,2014-15,515.5,12587,24.8
665,1,2015,2014-15,2605.7,64345.25,24.68181818
680,1,2015,2014-15,2743.19,65599.75,24.08333333
681,1,2015,2014-15,5134.05,125814.45,23.125
683,1,2015,2014-15,271.4,6594.6,24.16666667
685,1,2015,2014-15,4239,101316.275,19.25
687,1,2015,2014-15,7535.3,174187.5,14.57142857
688,1,2015,2014-15,5592.35,132787.3,15.82692308
689,1,2015,2014-15,6713.6,153981.395,13.46944444
708,1,2015,2014-15,5168.98,124355.275,22.98837209
711,1,2015,2014-15,2841.7,66466.7,16.53846154
719,1,2015,2014-15,7678.55,185888.365,22.45247619
720,1,2015,2014-15,2267.1,52560.05,21.625
738,1,2015,2014-15,919.2,21981.85,21.5
756,1,2015,2014-15,842.15,19786.2,18.53571429
757,1,2015,2014-15,1560.54,38390.85,22.75
762,1,2015,2014-15,1682.4,38832.75,17.72
801,1,2015,2014-15,1230.31,30094.345,24.11111111
807,1,2015,2014-15,432,10381,24.5
813,1,2015,2014-15,5408.5,128191.25,16.5
821,1,2015,2014-15,825.92,19647.36,23.72727273
842,1,2015,2014-15,440.6,9936,22.5
850,1,2015,2014-15,5090.7,124090.835,21.04166667
860,1,2015,2014-15,7501.13,171649.03,21.78229665
867,1,2015,2014-15,149.5,3391.25,22.625
653,2,2015,2014-15,515.4,12637.6,24.35714286
654,2,2015,2014-15,3270.75,79075.7,22.46153846
665,2,2015,2014-15,1653.1,40624,24.65
680,2,2015,2014-15,3519.9,85386.05,23.90909091
681,2,2015,2014-15,2398.3,57770,24.5
684,2,2015,2014-15,2519.3,61355.2,24.4
685,2,2015,2014-15,3238.59,77055.33,18.81481481
687,2,2015,2014-15,2692.55,63506.05,16.83333333
688,2,2015,2014-15,4907.6,116265.8,16.80769231
689,2,2015,2014-15,5008.7,119731.8,15.67647059
708,2,2015,2014-15,2381.25,56746.55,20.24193548
711,2,2015,2014-15,1775.2,42670.4,18.125
719,2,2015,2014-15,3739.85,89785.2,23.40677966
720,2,2015,2014-15,1281.1,29732.5,22.25
738,2,2015,2014-15,1235.8,30265.55,22.58333333
756,2,2015,2014-15,469.6,11451.2,22.25
757,2,2015,2014-15,2544.9,62620.2,21.86111111
762,2,2015,2014-15,344.7,8018.2,21.16666667
801,2,2015,2014-15,2280.44,56199.58,24.13636364
807,2,2015,2014-15,380.3,8928.4,22.22222222
813,2,2015,2014-15,1716.73,41243.15,18.27272727
821,2,2015,2014-15,411.38,9931.9,23.83333333
842,2,2015,2014-15,630.34,14715.14,21.27272727
850,2,2015,2014-15,5892.95,144082.215,20.85714286
860,2,2015,2014-15,3597.13,84391.715,22.10679612
654,3,2015,2014-15,1150.2,27724.55,21.64705882
680,3,2015,2014-15,673.8,15741.9,23.75
684,3,2015,2014-15,879.3,21554.35,24.58333333
685,3,2015,2014-15,2027.3,48189.6,18.77272727
687,3,2015,2014-15,3287,78395.7,16.85
688,3,2015,2014-15,3086.72,70349,16.35714286
689,3,2015,2014-15,4778,115221.3,17.89130435
708,3,2015,2014-15,1341.03,31892.8,20.86666667
711,3,2015,2014-15,955,22347.25,16.16666667
719,3,2015,2014-15,1959.53,46572.46,21.77631579
739,3,2015,2014-15,292.7,6285.1,19.71428571
740,3,2015,2014-15,1167.81,27611.945,23.22727273
757,3,2015,2014-15,384.8,7913.65,19.91666667
762,3,2015,2014-15,292,6656.85,19.6875
807,3,2015,2014-15,1203.2,27758.95,21.72222222
813,3,2015,2014-15,1550.69,37174.605,19.75
822,3,2015,2014-15,457.42,11117.84,24.2
842,3,2015,2014-15,276.52,6401.09,23.3
850,3,2015,2014-15,1686.66,40797.67,17.66666667
860,3,2015,2014-15,1048.66,24053.67,22.11538462
652,10,2015,2015-16,2784.7,45753.35,14.43333333
653,10,2015,2015-16,5920.68,91925.625,13.12
654,10,2015,2015-16,15424.39,245764.81,14.89252336
655,10,2015,2015-16,4185.35,65229,13.38333333
664,10,2015,2015-16,2162,34511.26,16.428
665,10,2015,2015-16,7796,124464.085,13.59680851
680,10,2015,2015-16,6952.58,112734.37,16.57692308
681,10,2015,2015-16,807.4,13608.2,16.8
683,10,2015,2015-16,1091.4,17098.5,16.05555556
684,10,2015,2015-16,7498.7,117433.9,13.875
685,10,2015,2015-16,9098.55,146112.4875,11.87121212
688,10,2015,2015-16,5584.93,89664.08,12.51923077
689,10,2015,2015-16,1327.9,20576,12.5
708,10,2015,2015-16,5157,82351,14.13513514
711,10,2015,2015-16,2147.4,33812.75,12.55555556
719,10,2015,2015-16,15567.6,250776.815,15.09255319
720,10,2015,2015-16,4770.3,74762.6,15.75694444
737,10,2015,2015-16,638.77,10530.35,16.7
738,10,2015,2015-16,8804.85,141821.565,16.3
739,10,2015,2015-16,405.25,6944.075,17.16666667
756,10,2015,2015-16,8092.67,123724.605,14.77693548
757,10,2015,2015-16,11727.38,182880.11,15.93539326
758,10,2015,2015-16,815.77,12648.59,15.75
761,10,2015,2015-16,3608.65,59676.35,17.03125
762,10,2015,2015-16,2166.3,33237.35,14.575
765,10,2015,2015-16,2526.6,36886.55,15.41666667
801,10,2015,2015-16,3724.04,58814.095,16.25
807,10,2015,2015-16,220.05,3687.55,16.61111111
813,10,2015,2015-16,11806.3,189014.8,9.675
842,10,2015,2015-16,3337.7,51826.15,15.5625
850,10,2015,2015-16,8138.3,131317.115,14.96428571
860,10,2015,2015-16,64717.29,1026892.265,15.63451987
867,10,2015,2015-16,2169.29,33552.145,14.85
869,10,2015,2015-16,972.1,15817.5,17.41666667
878,10,2015,2015-16,376.05,6318.85,16.5
652,11,2015,2015-16,893.85,19443.1,22.5625
653,11,2015,2015-16,2777.62,62555.77,19.32352941
654,11,2015,2015-16,6135.8,133756.545,21.42241379
655,11,2015,2015-16,648.5,12583.75,15.85
664,11,2015,2015-16,853.7,19205.65,22.40625
665,11,2015,2015-16,3909.9,85064.73,20.33416667
680,11,2015,2015-16,2047.9,46685.3,23.0625
681,11,2015,2015-16,1301.65,30634.9,22.78571429
683,11,2015,2015-16,1120.95,25675.24,19.94235294
684,11,2015,2015-16,6963.5,157959.15,22.36842105
685,11,2015,2015-16,12463.15,267434.965,16.53431818
688,11,2015,2015-16,5805.6,120115.1,15.44642857
689,11,2015,2015-16,1863.15,43714.5,21.35
708,11,2015,2015-16,4105.2,91498.5,21.0625
711,11,2015,2015-16,1330.1,28848.7,21.25
712,11,2015,2015-16,2883.5,62103.65,19.95833333
719,11,2015,2015-16,4666.15,102271.1,20.585
720,11,2015,2015-16,3293.85,77564.775,21.6484375
738,11,2015,2015-16,4370.13,101115.915,22.30645161
739,11,2015,2015-16,387.21,9047.99,23
740,11,2015,2015-16,734.32,16943.18,23.21428571
756,11,2015,2015-16,2853.06,61099.32,21.72619048
757,11,2015,2015-16,4583.86,100481.445,21.28571429
761,11,2015,2015-16,1876.5,38704.5,20.66666667
762,11,2015,2015-16,2436.9,57396.35,18.67857143
765,11,2015,2015-16,5694.4,122745.69,20.07692308
801,11,2015,2015-16,2097.83,48682.565,23.55
807,11,2015,2015-16,320.6,7032.05,23.42857143
813,11,2015,2015-16,5435.51,116224.465,13.8875
842,11,2015,2015-16,670.8,14774.15,22.30769231
850,11,2015,2015-16,6361.88,157900.53,22.20833333
860,11,2015,2015-16,29475.78,657300.74,21.61513158
652,12,2015,2015-16,436.7,10129.55,23
653,12,2015,2015-16,3371.43,77928.98,21.91935484
654,12,2015,2015-16,5371.76,123438.815,21.99090909
655,12,2015,2015-16,504.7,11414.3,22.7
664,12,2015,2015-16,296,7038.15,22.83333333
665,12,2015,2015-16,2601.07,56704.965,17.12241379
680,12,2015,2015-16,8472.85,188552.2,22.70588235
683,12,2015,2015-16,1086.27,24882.035,20.85352941
684,12,2015,2015-16,7574.06,168905.115,22.30555556
685,12,2015,2015-16,16503.99,353354.69,17.76923077
688,12,2015,2015-16,11717.8,255675.2,14.08974359
689,12,2015,2015-16,6381.45,138839.425,16.82758621
708,12,2015,2015-16,5948.5,135428.2,20.38157895
709,12,2015,2015-16,1245.15,28706.45,17.58333333
711,12,2015,2015-16,2261.25,48401.825,15.33333333
719,12,2015,2015-16,6292.9,140447.18,20.8812381
720,12,2015,2015-16,3683.25,83354,21.89705882
737,12,2015,2015-16,1960.64,45439.86,24.07142857
738,12,2015,2015-16,7112.76,162062.66,21.90697674
740,12,2015,2015-16,2310.52,54309.69,23.33823529
756,12,2015,2015-16,1451.17,30750.465,21.20833333
757,12,2015,2015-16,4561.54,106258.03,22.04878049
762,12,2015,2015-16,4544.2,102385.85,21.525
765,12,2015,2015-16,3626.77,72804.71,19.5
801,12,2015,2015-16,2405.76,58183.215,24.04761905
813,12,2015,2015-16,6843.28,154662.07,17.14285714
842,12,2015,2015-16,408.8,9253.85,21.09090909
850,12,2015,2015-16,3598.11,85927.49,20.42857143
860,12,2015,2015-16,12860.81,296943.09,22.32922535
867,12,2015,2015-16,876.2,20119.8,20.6
653,1,2016,2015-16,2528.53,57907.63,20.42708333
654,1,2016,2015-16,5682.4,117440.4125,21.4
665,1,2016,2015-16,1546.65,31127.195,17.5226087
680,1,2016,2015-16,10532.1,199362.15,20.1
683,1,2016,2015-16,856.75,18198.28,14.786
684,1,2016,2015-16,5278.5,101978.3375,16.93055556
685,1,2016,2015-16,6683.3,126186.6,14.91666667
687,1,2016,2015-16,1335.2,25495.2,11.6
688,1,2016,2015-16,8616.1,163313.95,12.15151515
689,1,2016,2015-16,6711.65,133420.4,12.69642857
702,1,2016,2015-16,4606.13,96188.61,18.83823529
707,1,2016,2015-16,1561.3,32288.3,17.77272727
708,1,2016,2015-16,4574.95,97833.5625,18.60795455
710,1,2016,2015-16,988.11,20977.84,17.58333333
711,1,2016,2015-16,4173.5,80295.5,12.21875
712,1,2016,2015-16,2784.3,50156.75,13.875
719,1,2016,2015-16,7127.82,155890.365,20.40126984
720,1,2016,2015-16,3149.2,69944.75,19.91891892
738,1,2016,2015-16,4261.85,97845.285,19.85526316
740,1,2016,2015-16,2065.54,47355.1175,23.05357143
756,1,2016,2015-16,304.41,6803.675,21.57142857
757,1,2016,2015-16,3251.35,78543.255,23.66666667
761,1,2016,2015-16,1113.6,24827.1,20.45
762,1,2016,2015-16,4400.85,99163.55,19.3
801,1,2016,2015-16,3064.8,71786.75,22.28125
813,1,2016,2015-16,6214.23,124285.16,12.93939394
814,1,2016,2015-16,2698,53632,12.3
842,1,2016,2015-16,734.05,16343.025,21.125
850,1,2016,2015-16,2227.24,54124.18,23.92857143
860,1,2016,2015-16,6265.87,141378.22,21.87676056
867,1,2016,2015-16,272.05,5919.65,22.85
653,2,2016,2015-16,571.4,12362.6,16.45
654,2,2016,2015-16,2676.71,56787.495,20.83823529
665,2,2016,2015-16,829.95,16884.515,15.71
683,2,2016,2015-16,601.5,10906.575,17.3
685,2,2016,2015-16,5513.2,107456.85,15.33333333
688,2,2016,2015-16,6664.2,124249.55,10.55882353
689,2,2016,2015-16,3599.7,71869.975,14.96
702,2,2016,2015-16,4060.6,80289.8,18.26829268
708,2,2016,2015-16,2205.25,47814.025,19.3
711,2,2016,2015-16,2590.5,50262,12.05555556
712,2,2016,2015-16,3604.5,69470.95,13.02777778
719,2,2016,2015-16,3672.4,73462.195,17.86671642
720,2,2016,2015-16,724.5,15708.6,21.09090909
738,2,2016,2015-16,697.95,15921.425,21.6
757,2,2016,2015-16,554.77,12422.125,20.27777778
762,2,2016,2015-16,1355.4,29646.05,19.90909091
765,2,2016,2015-16,1949.18,37730.3,19.44444444
813,2,2016,2015-16,3062.26,63750.365,14.87037037
842,2,2016,2015-16,1214.1,26980.85,22
850,2,2016,2015-16,3506.87,80114.415,21.73076923
860,2,2016,2015-16,2550.37,55047.98,20.81609195
654,3,2016,2015-16,2264.05,46177.25,18.1
665,3,2016,2015-16,722.2,14654.98,17.08416667
680,3,2016,2015-16,3281.15,58998.75,16.28571429
684,3,2016,2015-16,2262.2,41186.1,15.64285714
685,3,2016,2015-16,2030.3,39216.45,15.33333333
